"text","is_toxic"
"@user cadeia ja",False
"estarei me m4t4ndo hj",False
"meu deus como eu odeio esse cara",False
"@user pedo",False
"vai ser debochada na casa do caralho",False
"@user teu c kkkkkkkkkkkkk",False
"bom dia é o caralho",False
"@user @user as pessoas não são obrigadas a gostar de todos os álbuns fiote, eu gostando de todos os álbum posso afirmar q a vibe de música do lust for life é super melancólica , e ninguém é obrigado a gostar de todos os estilos de música, se manque!",False
"parou essa porra",False
"@user pois somos duas, uma mais otária q a outra amiga",False
"r$ 300,00 por mês no mercado, 300 conto é somente um dos corredores do supermercado. eu fico impressionado a quem dá ouvidos a esse bobalhão aqui <url>",False
"@user @user bhaaaa joice. fofoquera agora?",False
"vai tomar no cu flamengo",False
"fa de literatura os piores <url>",False
"@user mas tem cada petição nojenta que se lê por aí….",False
"nem tudo tem que ser difícil na vida credo odeio gente complicada",False
"e ainda tô com a nota de 4.86, nunca fiz merda e algum uber fdp deve ter me dado 1 estrela. a partir de hj só vai vir uber merda pra mim <url>",False
"jeongin seu desgraçado vai se fuder <url>",False
"meu deus mano tem gente que não tem a mínima vergonha na cara mesmo",False
"qro me matar",False
"@user esse é louco mesmo",False
"@user carniça day",False
"gente fofoqueira do crlh, aí não tem o que falar inventa… tá entediado enfia a porra da língua cú crlh …",False
"nossa eu tenho ódio de gente assim mds manda esse fdp viver assim <url>",False
"tô pegando um ódio tão grande de vc, q vc n tem noção",False
"@user @user @user pois você se manque muito seu lixo otario, twitter é aberto por algum motivo ne",False
"@user on: apoia as minorias e causas progressistas: off: interesses próprios e foda-se o resto kkkkkkkk",False
"puta que pariu vai se fude caralho que ódio vai se fudeeeee",False
"a pronto tive que ver storie de um fudido ex presidiário do tráfico dando lição de moral nos amigos pq bebem e dão rolê e ele tá trabalhando “no progresso” é cada uma viu se manca",False
"eu posso ser chata mas eu tb acho essas meninas muito chatas... a gente já terminou a escola a gente não precisa ser amigas. fica forçando um negócio sabe.",False
"@user @user @user mandei no disc kkkkkkk nao da vo ali come um cacete gozado",False
"vou pegar o desgraçado que fez o cardápio do município e lançou peixe com batata no dia de hoje",False
"@user @user a decepção, o medo e a tristeza do bolsonaro é o meu entretenimento diário, é o que me faz gargalhar e alegra demais o meu dia ver ele sfdê! <url>",False
"vira gente",False
"@user @user @user esse irá arder no fogo do inferno",False
"eu sou tão inútil que eu não sirvo nem pra trabalhar na produção? me pergunto se sirvo pra algo além de sair e beber, pq parece q não.",False
"puta merda que ódio agora vou pensar nesse desgraçado o resto da semana",False
"porra caralho cu buceta filhos da putassaaaaaa <url>",False
"que assunto cansativo do caralho",False
"@user essa torcida é a mais chata do mundo, sempre foi. só sabe reclamar. lembram do danilo barcelos? teve jogo que com 3 minutos já estavam atacando o sujeito. agora abraçaram o thiago santos, mas perturbam pirani.",False
"pera aí kkkk o show também vai ser transmitido no weverse? gente essa empresa não tá mt bem da cabeça n kkkkk que idiotice eh essa",False
"@user ahhhh pqp! deu já",False
"cornell sabia mas sufoca a fala só pra que ninguém ouça as bestas",False
"matthias tentando discordar do kaz nessa altura do campeonato cala a boca imbecil",False
"agora um old: só fala esse tipo de coisa quem não tem capacidade de passar em uma faculdade federal/estadual <url> <url>",False
"@user ah isso então é inveja mesmo, pfl com possibilidade de vir ao brasil por causa dele e ele acha que o sapato tá fracassado",False
"nem todo mundo é degenerado que nem vocês só pq cima maconha amigos <url>",False
"@user talarico é o caralho quem divide multiplica",False
"só queria ter ido mamat ele <url>",False
"@user vc é louca",False
"meu tweet te xingando vc nao retweeta né boboca",False
"eu tk passando mal esse site do krl nao ajuda em nada",False
"@user @user @user @user uai, extremizou a comparação, sua analogia não funciona, estou usando o msm contexto, o assédio!!",False
"caralho de sócio rei, mandaram eu trocar a senha e agr não loga, eu só quero comprar meus ingressos!!! se acabar, vou ficar muito puta",False
"gatilho do carai pqp <url>",False
"@user vende só no lote ou vende crianças avilsas tb? 140 é muito pra mim...",False
"@user seu cu",False
"@user plantaram zoneamento euclidino maluco, retiram a possibilidade de terceiros espaços das cidades e depois reclamam de ""recessão social"" que eles mesmos criaram pqpppp é foda",False
"@user nem fudendo kkkkkkkkk",False
"@user grandes bosta, joga nada ex jogador em atividade o brasil",False
"to feia, doente e cheia de coisa pra fazer= estressada com tudo",False
"o que fi duma puta <url>",False
"fudidos e mal pagos, mas pelados no carnaval, genial.",False
"q dor do capeta",False
"8 pica em uma semana",False
"@user kkkkkkkkkk vc é um palhaço",False
"@user cinefilo é a escoria da sociedade",False
"tenho ódio de gente folgada q vai p escola p não fazer porra nenhuma e incomodar os outros, ainda responde professor",False
"@user @user @user me das asco",False
"caralho que site merdaaaaaaaa ele não me deixa comprar a porra do ingressooooo",False
"o crime de ódio vem e tá chegando a foguete",False
"@user já fiz o l aqui",False
"@user tb acho! torcendo pra rolar mais algum na região aqui pertinho",False
"tudo bem nao estar bem.. q dorama fofo ain q odio kkkkkkk",False
"@user gandhi joga doom por acaso?",False
"só de imaginar as possibilidades que o mundo tem pra mim isso me dá vontade de continuar correndo atrás de tudo",False
"@user @user @user qual deus?",False
"@user concordo",False
"@user exatamente kkkk que ódio <url>",False
"canela de homem ?? canela de mulher ??",False
"@user e eles tem alguma coisa? se tivesse rolado algo entre eles, iam fazer questão de filmar, tirar foto, fazer live .. bobo é quem acredita nesse “casal”",False
"eu vou ver o nx zerooooooo",False
"@user kkkkkkkkkkkkkkk q odio",False
"@user sim eu tenho estocolmo",False
"@user @user @user fofoca ???",False
"@user foi bem fustrada a perseguição do stf e aliado dessa facção. jair bolsonaro veio marcou seu espaço e disse pra que veio! amado pelo mundo a fora, uma população gigantesca sem igual no brasil ????????????????",False
"tenho um ódio do 362",False
"@user pensei que era uma seita, mas você é português, talvez em portugal essa realidade seja plausível,mas em países como o brasil, muitas mulheres gostando ou não, tem que ser a provedora do lar e nem por isso a torna menos mãe, mas essa é uma realidade longe da sua.",False
"dormi muito mal aaaa infecção no ouvido ta foda",False
"@user @user 1100 e 300 de vale alimentação",False
"@user queria muito ????????????",False
"@user achei que esse rolê de julgar pela aparência ou estereótipo era coisa do passado...",False
"isso me lembra a políticas desastrosas do governo dilma.",False
"príncipe negro &gt;&gt;&gt;&gt; crocodilo e super pop",False
"tadinha da leo jjkkkskkskksk <url>",False
"@user qual é o teu problema? corpo é teu por acaso?",False
"@user aqui ainda tô na fila e fica aparecendo fila parada. que ódio!!!",False
"tem gente q a gente dribla as palavras pra ver se percebe que não é interessante, né? kkkkkkkkkkkk",False
"agora eu compro a botija e saio do fogão elétrico <url>",False
"@user com dia caca ??????",False
"memória é sentimento",False
"@user @user tu manda mais q isso",False
"@user isso é inegável, mas o cano está com o desempenho melhor que o lil gabi",False
"acho surreal q da msm forma q tudo é uma luta pra mim… qndo os bglhs dão errado q é a coisa mais normal na minha vida o “da errado” eu reajo como uma menininha mimada… sendo q sou mimada em 0 aspecto na minha vida",False
"@user caminhao a gasolina? pqp",False
"@user só a lastima kkkkkkkkk",False
"@user pra um cara que é inocente tu tá com peito muito aberto",False
"@user eu tô assi",False
"@user 1x1 gols : cano e everton cebolinha",False
"@user amamos demais, avisa <url>",False
"não sei como explicar o tiro que levei <url>",False
"ex-assessor de bolsonaro preso por fraudes em dados de vacinas quer confessar crime ao mp preso pela polícia federal, sérgio cordeiro é capitão da reserva e trabalhou com jair bolsonaro no palácio do planalto e na câmara <url>",False
"fazendo tratados com a bella, amo muito",False
"@user @user i vote #rm for #artistaasiatico at #secawards 4 - ah muitas coisas tbm",False
"“esteja atento aos apontamentos de deus. quem anda com o espírito, tem sempre óleo a derramar.” #devocionalaspalavrasdejesus",False
"que ódio que consegui cortar errado as duas fotos hahahahaha <url>",False
"cajusemkopo no sábado sem carona pra voltar… essa promete <url>",False
"consórcio da imprensa estão desesperados, manipulam os fatos para criarem narrativas, é muita falta de caráter e descompromisso com a verdade, é muita crueldade desumanizar as pessoas! mas os fatos vão destruir mais esse golpe! <url>",False
"eu avisei <url>",False
"@user amigo… referência que a gente criou na cabeça né?! pq hoje todo e qualquer vídeo ou cena deles dois juntos eu percebo que shakira era extremamente infeliz, parecendo um filhotinho pra ele e o escroto e a mãe botando pra f encima dela",False
"100% adepta da teoria: não contar nada a ninguém até dar totalmente certo",False
"@user @user bolsonaro em 4 anos de mandato gastou 27 milhões no cartão corporativo e foi esculachado pelo consórcio. já o atual mandatário em apenas 4 meses gastou 12 milhões, praticamente a metade do que havia consumido o ex presidente por 48 meses. <url>",False
"@user tendii, todas as mães desconfiam um pouco amg kkkkkkkkkkkk mas quando vc estiver pronta pra se assumir vc conversa com ela. mas tipo, vc tem quantos anos? se for menor de idade espera um cadinho pq se não ela pode te expulsar kkkkkkkkkk",False
"@user se pagar a vista dou até um desconto kkk",False
"@user vai fazer as mãozinhas?",False
"@user @user o flamengo nunca joga em casa. e média de 45 mil num estádio de 60 não é tao surpreendente quanto parece",False
"fui acompanhar a sala de vacina e a surpresa era que a paciente era eu, toma-lhe agulhada",False
"@user bom dia, gabriel! quero entender o que aconteceu, e te ajudar com a solução. solicitei mais detalhes no privado, confere a minha mensagem, por favor. conte comigo! ??",False
"@user então vai!",False
"nunca <url>",False
"quero saber quando vai aparecer algum estudo sobre a mudança drástica de comportamento das formigas que antigamente só se juntavam pros doces e tal e agora é absolutamente qualquer comida, qualquer comida mesmo, das que eu nunca imaginaria que poderia juntar formiga.",False
"o peso que o fim do ppi tem no contexto do golpe de 2016 é muito pesado. essa política de preço só existe para beneficiar acionistas da petrobras, aos quais os governos temer e bolsonaro foram financiados.",False
"@user na loja do galo é difícil, eles não trocam normalmente produtos que não são comprados lá ?? mas tenta trocar no site da netshoes. tem muitos tamanhos disponíveis agora, as vezes você consegue.",False
"?? yanqing vai de tornar um boss na 1.1, não se tem certeza se ele tem 3 fases créditos: affinity #honkaistarrail <url>",False
"que saudade de colocar trança, parece q falta algo em mimmm??",False
"choram as rosas ?? <url>",False
"terapia é também, sobre resgatar partes suas que você largou pelas outras pessoas.",False
"to com tanta dor de cabeça q to cogitando pular o treino de costas e ir p casa deitar/descansar",False
"@user o que prova que esse tempo todo não conseguiram encontrar nenhum crime só narrativas e o bolsonaro é o melhor do brasil . ??",False
"@user o que tem a ver o cool com as calças? pesquise e verás que muito antes do governo do bolsonaro, esse cantor já foi inconveniente algumas vezes...exemplo:link tudo vcs.enfiam a política. melhorem os argumentos.",False
"o negócio é que eu preciso aprender as músicas do sidoka pois vou no show e pra mim ele é who",False
"simplesmente minha tia aparecendo aq em casa com mala e tudo <url>",False
"@user aprender a tricotar não está servindo pra muita coisa...",False
"pasme a música que ele tava na original que combinava mais, ele teve menos linhas e imagina na do debut — vamos torcer pra w1 não ser burra o suficiente pra n mostrar o matthew no mv de debut <url>",False
"é mto engraçado ver blink falando do jimin sendo que as favs dançam igual boneco de posto <url>",False
"@user — o que aconteceu?",False
"@user eu gosto de motorhead mas sla, n ouço tanto como outras bandas",False
"@user ficou sensacional, a linha de baixo tá uma delícia",False
"@user no final das contas isso q importa <url>",False
"volto a repetir: esse mundo woke, politicamente engajado e correto que a maioria aqui deseja só existe no twitter, ok?",False
"tenho saudades de estudar ??",False
"desativei o insta e achei que não tinha desativado e entrei dnv pra desativar, e agora só posso desativar depois de 7 dias ??",False
"mas literalmente crime <url>",False
"@user @user óbvio que se provado que bolsonaro é bandido ele tem que ser preso, entretanto não é a vontade de um esquerdista acéfalo, que faz acusação sem nenhum embasamento que irá resultar na prisão dele, aliás suas palavras tem o mesmo valor de papel higiênico usado.",False
"criei coragem em abrir saldo da conta depois desse fds mas n recomendo kkkk",False
"nossa! agora sim! acabaram com o bolsonaro! um reembolso no cartão corporativo de 56 bilhões ou de milhões de reais! não? é de 56 reais? ???????????????????????????? <url>",False
"@user agora que voce falou mei deus kskfk ksfjckske",False
"@user @user e pq o guri q jogou de atrox foi mvp",False
"adoro a minha hipocrisia de postar coisa no dia das mães e no aniversário de mamãe como se a gente não tivesse a relação mais problematica da face da terra",False
"@user bom dia nossa que coisa linda maravilhosa",False
"@user bom dia centralzinha??",False
"o odio faz a gente fazer atrocidades",False
"não aguento mais espirrar",False
"@user @user @user eu lembro que milena chamava vc de fofinho, imagina a reação dela vendo isso",False
"amasso <url>",False
"@user tu parece bolsonaro falando que fez o melhor mandado e cheio de morte nas costas dele????????????????",False
"@user maravilhosa delícia",False
"como sempre, mentiras, mentiras, mentiras, mentiras, mentiras, mentiras, mentiras, mentiras, mentiras, mentiras, mentiras, mentiras, mentiras mentiras, mentiras, mentiras, mentiras, mentiras, mentiras, só mais um pouquinho, mentiras, mentiras... <url>",False
"a lisa dentro de uma urus, ela conhece muito tá maluco... <url>",False
"@user felizmente tem seus pontos positivos",False
"@user em primeiro claro ??",False
"???????? que mundo é esse meu pai!? <url>",False
"@user @user as vezes o indivíduo tá louco na droga",False
"o ihhh me matou <url>",False
"odeio quando minha mãe se vitimiza pra me",False
"ódio, rancor, trevas, sangue, ódio, ódio, odio",False
"@user hummm delicia",False
"eita como joga """"profissional""""",False
"@user mano é idêntico a tua oc kkkkkkkkkk",False
"@user @user lá ele 10000000000000000000000000000000000xxxxxxxxxxx",False
"fila parada de novooooo uhuu smtttttttttttt",False
"@user acho que eles estão desesperados pra sair na frente",False
"@user amiga as vezes é cansativo, não é fácil, mas temos de agradecer por ter as oportunidades e por estar atolados de trabalho!",False
"@user difícil dms amg kkkkkkk",False
"mais um dia na força do ódio",False
"@user @user kkkkkkkk credo",False
"acordei tomei um café e fui pra academia na base do ódio, mas fui e fiz oq tinha q ser feito. é isso!",False
"puta q pariu <url>",False
"150$ tava o show do pierce the veil que eu gosto muito mais e nem por isso eu fui.",False
"eu de tpm me estresso tanto,mais tanto,mais tanto, nn tô conseguindo me acalmar eu preciso ficar calma.",False
"@user menos do felix",False
"sara jay nha rainha mas isto é cap <url>",False
"@user @user ou qnd players femininas nos davam mole e não entendiamos",False
"falei que não iria fazer às vantagens da minha irmã , mais não tem jeito eu faço sempre ??????????????",False
"amo o cheirinho dele",False
"dellllllícia <url>",False
"a preguiça que eu estou de viver hoje",False
"@user garota conhece o mundo a série infantil que mais bate na gente",False
"quase trancando minha conta e deixando só meus dois queridos ( mario i hirozito).",False
"tirei bom a história ????????",False
"@user @user ah não ??????????",False
"ben mendes é muito bom",False
"athleticanas todas lindas",False
"@user igual aquelas sanguessuga",False
"@user tá atrasado! já está muito bem explicado esse depósito. apaga rapidinho.",False
"@user vamoo,ótima ideia",False
"aqui na cidade bolsonarista eles deixam o valor alto pra dizer q o governo não baixa. há meses q na verdade só aumentam. <url>",False
"@user o rapaz com alergia a picada de abelha, que tomou no rosto ??????????",False
"@user estávamos lindos...kkk",False
"domingao eu e gisinha estaremos em monte verde e nadaaaaaaa me abala",False
"@user vsf eh meu aniversário também",False
"@user é por isso que não tenho tiktok",False
"meu paaaai bebadooooo de endoscopia gritou no meu do hospital “oiiiii filhaaaa” eu não sabia onde enfiar a cara",False
"história por ódio",False
"#jornaldamanhã | assessor de bolsonaro (pl) admite emissão de certificado da vacina contra covid-19; max guilherme disse que não tomou imunizante, no entanto, consta no sistema do ministério da saúde três doses aplicadas ?? confira na jp news <url>",False
"gente da uma ajudinha votem opção 1 diogo e luciana <url> <url> <url>",False
"eu falo q as pessoa são mt mal agradecidas cmg eu já fiz dms",False
"prefeitura de cujubim divulga processo seletivo se você apoia nosso trabalho, por favor, considere nos seguir. #cujubim #prefeitura_de_cujubim #varios_cargos #cujubim #sitedevagas #processoseletivo #bolhaedu saiba mais: <url>",False
"subiu mais a redação da folha tuitando isso na força do ódio segura firme folha <url>",False
"harry vc não tinha o direitoooooo <url>",False
"@user nossa eu sou muito zoada as vezes por amar a tailândia e estar aprendendo tailandês ?? mas sigo firme",False
"domingo eu assisti o filme chamado persuasão muito bom, vi que tem o livro agora tô com vontade de comprar kkkkk",False
"brigitte no shape vizinha fuxiqueira <url>",False
"@user eu não acredito mais.",False
"eu tenho um ódio de reunião online",False
"@user não detonou nada. apenas deu sua opinião e inclusive disse que estava linda, o vestido lindo, só a fenda desnecessária. concordo, é um casamento não uma balada, deixasse para sensualizar na lua de mel. menos sempre é mais!",False
"@user que ódio eu achei o casaco lindoskdkdkdk",False
"nada me faria ficar mais satisfeita hj do que uma cervejinha com caldinho de feijoada ??",False
"ímola correndo o risco de sofrer com inundações nos próximos dias por conta das fortes chuvas, mas aposto que a #f1 vai até o final para tentar fazer o evento. se no início da pandemia, com tudo fechando, campeonato sendo cancelado, os bonitos esperaram pouco tempo antes do tl1… <url> <url>",False
"@user que ódio juro",False
"@user vai goma no cu",False
"@user @user com certeza",False
"quase que eu raspo um pouco a lateral",False
"tô com sonoooo",False
"gabinete do odio do gov bolsonaro era o xandao?",False
"@user ele têm seus preferidos…",False
"é foda quando vc percebe que alguém é infeliz com a vida dela e passa a viver diminuindo a outra pessoa para se sentir bem com isso",False
"só queria minha mãe agora comigo ??",False
"fico olhando o tanto que luis otávio tá independente e da vontade de chorar, era um neneco esses dias",False
"@user mt eu",False
"@user mano que ódio, de onde saiu isso?",False
"@user eu nem vejo qm vê meu stories kkkk de vez em quando do uma olhada nas curtidas kkk",False
"@user o edite tá fofo mas ela tá falando do gosto dela e não da protagonista do drama",False
"perdi tudo no “eu mudo” ???? <url>",False
"não se assumiram logo, vai ser compulsoriamente <url>",False
"não sei como esses jurados acharam que isso era digno de ganhar. uma caricatura completa <url>",False
"fontes: vozes da minha cabeça <url>",False
"que ódio, tenho um ciúmes extremo, mas tenho que controlar, pq fico com mt ciúmes por besteira",False
"""meu taradão"" kkkkkkkkkk",False
"a vaquinha valeu a pena!!! a vaquinha valeu a pena",False
"@user bruno henrique vinha bem",False
"odeio quem qr se mostrar mais inteligente q os outros",False
"não consigo nem logar <url>",False
"bora almoçar?",False
"@user olha isso tmb da steam daquele maluco <url>",False
"essa msc só me lembra nana e gabs, canrjnco eu n aguento mais lembrar dessas duas queridas nfjrkeklsof jnferno <url>",False
"@user omg, tás em ouro preto amg?!?!?!",False
"no governo bolsonaro teve pescoço de galinha a 260 rs o quilo",False
"a felicidade delas não tem preço, elas merecem de mais ???????? <url>",False
"@user @user @user "" singular """,False
"@user misericórdia, eu que jurava que já estava esperando, por um segundo perdi o chão. vocês são umas encapetadas. <url>",False
"acho muito chique quem tem vô formado <url>",False
"lindo <url>",False
"pensando muito nesse aqui <url>",False
"??| nesta postagem você encontra as séries e os bls que o gawin caskey participou. você também pode utilizar as tags para encontrar as postagens: ?? #gawinlakorn_fb ?? ?? #gawinsériesbl_fb ?? (+) <url>",False
"hoje liguei para uma mulher duas vezes e ela não atendeu, liguei a terceira pois é norma da empresa, ela fez questão de atender a terceira ligação para ser grossa comigo...",False
"caralho nx zero, colabora com a gente aí... esgotou tudo em 5 minutos",False
"@user já voltou obg amores <url>",False
"pourra que frio",False
"@user eu fiz uma compra simples no mercado esses dias e já deu 250 conto",False
"tô p cometer uma loucura no meu aniversário",False
"que fase meus amigos, que fase",False
"@user vamos ?? se achar alguma me fala tb ????",False
"#sobre o dia das mães ? passando com a minha família ?? <url>",False
"ainda não acredito na prisão do verme hoje. espero estar errada.",False
"@user melhor conchinha ou 100 mil agora?",False
"to me sentindo chique pesquisando hoteis pra minha viagem completamente sozin",False
"@user comprei 100 e fui taxada em 60 ??",False
"ai que saudades deles ?? <url>",False
"finalmente vai vir aí, só espero que não seja caro ?? <url>",False
"tia marta tá me salvando nas marmitas, comi que fiquei triste ??????",False
"pessoal que faz um filme de terror pode pagar o preço de bolsonaro... <url>",False
"@user @user piada essa hora?",False
"vou pescar pra ver se eu consigo guincha o anzol no meu pescoço quando for jogar na água kkkkkkkkkk",False
"@user geometria: a. eu: todos te odeiam, porém eu te amo",False
"que saudade do meu cochilo depois do almoço",False
"@user @user chata eu sei que sou, mas quem não entendeu nada foram vocês.",False
"@user piores pq nos fazem ser as piored",False
"vai ficar tudo bem.",False
"@user 1. perder quem eu amo 2. perder quem eu amo 3. perder quem eu amo",False
"@user pq caralhos um beck virou um perfume wtfkkksjajak",False
"nostalgia !! <url>",False
"ajudei todo mundo que consegui nessa pr… e fico feliz em ajudar e ver o pessoal passando. e é sobre isso ajudar pra ser ajudado e não querer passar ninguém pra trás! ????",False
"@user caralho mas gostam de escolher champ ruim para pegar prestigio",False
"a fila parada do dream eita lasqueira",False
"ele não me entende, af <url>",False
"@user infelizmente ele me obrigou a comprar esta skin",False
"@user o red é perfeito",False
"@user tem muita lógica ??",False
"sol na calçada da empresa igual os trabalhadores da indústria <url>",False
"@user eu nn gosto da maioria dos remix q os artistas fazem, mas alguns sabem fazer bem. e as vezes funciona",False
"eu seguraria o everton e bh, o resto pode ir embora <url>",False
"@user @user eu e quem né",False
"@user tô amando o vlog da zuzu",False
"deus, se voltar a sonhar com isso for um sinal, saiba que sua filha está muito (muito mesmo) pronta ????",False
"sdds de um baska com os brothers",False
"consegui quebrar meu lip tint, que palhaçada",False
"eu tobtao felizzzzz eu te amo tanto becky",False
"@user tomara mesmo",False
"@user eu me matei eu <url>",False
"e eu acho que qualidade é fazer as pessoas se sentirem assim",False
"@user tá liberado espionagem no brasil ? <url>",False
"@user ainda mais português kkkkkkkk",False
"ingresso do doce maravilha já vendendo amigos! aproveitem o primeiro lote antes q esgote. da pra parcelar em 3x ??",False
"eu assim com eles <url>",False
"@user que raiva que me dá",False
"término minha playlist de nugus hoje ok gente tava sem tempo de fazer ela",False
"@user oi gleisi, tudo bom? passando para lembrar que a companhia mudou o nome da politica, mas cortou de acordo com a ppi. abraços",False
"@user se morrer é de vergonha da lapada q levou do dino.",False
"@user baixo sim, felipealvesrd! rápido, né? ?? aqui o link com o seu vídeo <url>",False
"#ondecomprar notebook positivo motion intel atom - 4gb 128gb emmc 14,1” led windows 10 r$ 1.170,87 à vista ou r$ 1.259,00 em 10x de r$ 125,90 sem juros <url>",False
"@user @user @user karma é um nome tão forte tô doida pra oivir",False
"@user ainda bem que meu espírito 100% medrosa bloqueia qlqr sensitividade hahahahahaha não saberia lidar como tu",False
"ouvir racionais pela parte da manhã me dá vontade de viver na força do ódio",False
"bomba: alexandre de moraes monitorava todos os passos de funcionários do gabinete de bolsonaro e da primeira-dama desde 2021, diz folha - terra brasil notícias <url> <url>",False
"@user eu sou uns do que tem pouco seguidor e nenhuma fototeta??",False
"@user 6? hj. bom dia!",False
"aprendi a usar creme no cabelo curto <url>",False
"diopooooiuuiooo90 <url>",False
"ouça meu podcast, musculação - explicando o simples, no spotify for podcasters: <url>",False
"é problema puxando problema <url>",False
"@user q isso cara",False
"@user foi sequestrada",False
"anavitoria até vai, agora jão, jesus <url>",False
"@user é último até agora.",False
"@user ahuaahuaahauahha tempão que não dou uma risada boa dessas",False
"@user tem gente que tem tesao em me fuder, e nem é de um jeito bom, que ódio",False
"caio tu n trabalha n?",False
"é justamente sobre poder usar com limite, sem vícios. quer comparar e compara errado, o dó ?? <url>",False
"acordar e receber essa mensagem maravilhosa, amo ??",False
"@user nthoe e feletse hona moo @user ?",False
"@user é real <url>",False
"que bom que as fãs dele não são malucas pq eu posso me acabar de dizer o quanto ele é gostoso <url>",False
"quero meus rascunhos de volta ??",False
"@user nossa sorte é que bolsonaro entendeu pela necessidade da redução, que agora foi seguido por lula. ambos lutam para redução dos preços na bomba. isso importa mais para o cidadão na lida diária.",False
"“até hj não sei qual era a intenção dele” te comer né",False
"caralho que ódio",False
"estarei dando um passo pra carreira internacional hoje ?????? ((abri o site de curso de ingles",False
"???????????? tremendo coupletero !!! <url>",False
"pela primeira vez o pessoal do trabalho me viu feliz com alguma coisa kkkkkk",False
"amigos, minha bateria social tá em zero kkkkkkk eu tô deixando vcs no vácuo e não é por mal",False
"entrei na fila pra comprar o ingresso do dream e tava com 25 minutos, simplesmente a fila foi pausada e me colocaram pra esperar 46 minutos ??",False
"@user pega kkk",False
"experiência de morte: não ter nenhum docinho depois do almoço",False
"quero peitos",False
"@user pensei que tinha acabado depois do hype de matrix em 1999. <url>",False
"@user o casal mais lindo da série ??",False
"@user bom diaaa",False
"pensando em apagar as fts q postei aq e voltar ao anonimato ??????",False
"vou reagir hoje na força do ódio, odeio ficar de cama ??",False
"tá famoso hein @user kkkkk <url>",False
"@user faz batimento",False
"@user negro",False
"eu estou cansada de usarem a pauta racial nessa rede como se fosse uma carta coringa quando está perdendo uma discussão, porque isso é algo que afeta e machuca pessoas, é algo que me afeta na minha identidade. seja consciente e responsável com o que fala.",False
"@user @user infelizmente por isso já troquei de banco bjs me liga kskkk",False
"meio dia e eu já estou chorando, que ódio!!! <url>",False
"o kendrick na mesma festa que a taylor, meus pais juntos no mesmo lugar como eu amo",False
"@user @user @user mas não muda o fato que foi irresponsabilidade e erro dela, tenho depressão mas relacionamento é via de mão dupla, ela tem que entender que pode machucar a outra pessoa também, responsabilidade afetiva ??",False
"@user os dois jogos juntos (que são praticamente iguais) venderam mais que mário, smash e zelda não tem como exigir um jogo melhor enquanto tá vendendo um caminhão dessas porra <url>",False
"matias rojas com a camisa do fogão que visão meus amigos",False
"@user querem desgastar a figura do bolsonaro, mas não conseguem, pois o povo está com o capitão.",False
"@user pqp nubank fdp me fazendo passar vergonha no restaurante pq o pix não funciona agilizaaaaa",False
"@user ei pq tu tá falando de mim?kkkkkkkkkkkkkkkkkkkk",False
"ai fabio, sua sorte é que eu gosto de vc viu",False
"meudeus como eu queria deitar na minha cama e simplesmente ficar gripada em paz",False
"sai já do aluguel! vem para sua casa própria! temos vários tipos de apartamentos local entre em contato no whatsapp 11- 9.42214622 ou no twitter <url>",False
"vc quer namorar uma criança? <url>",False
"eu vo ter q gastar dinheiro com lol....",False
"que ódio loko",False
"não aguento mais ter que ir pra escola mdss",False
"sdd de berrar, chorar e sofrer no show do gustavo mioto",False
"o duque e a duquesa = o rei e a rainha",False
"@user acuma?",False
"tpm veio e a carência de um love junto dela",False
"@user pantera 1, vingadores 1, homem aranha 3 e ultimato, meus olhos escorrem sangue vendo isso.",False
"@user rafael leão se lesionar e esquema",False
"normalmente até a zona <url>",False
"@user @user é cristão ou bolsonarista, as duas coisas não combinam. é engraçado ver os comentários abaixo do seu tweet pessoas falando do presidente argentino que não cuidou do povo. são os mesmos que votam e defendem bolsonaro, o presidente das 700 mil mortes, do negacionismo da pandemia.",False
"aí desisti tudo que eu tentava não ia que ódio",False
"@user algunhas veces eu tamén ordeno así de ben o meu escritorio...",False
"ganhei dois dias de suspensão, nem queria",False
"eu gostaria muito de ver os petistas darem um sorrisinho irônico, antes das perguntas feitas a bolsonaro e a michele na cpmi. --- <url>",False
"@user @user kkkkkkkkkk q ódio de vc",False
"pegar o dia hj pra fazer as missões no star rail farmar pro homem q vem amanhã ????",False
"todo dia conto pras minhas amigas as peripécias que minha gata endemoniada faz",False
"a ingrid é uma amiga ingrata, quero levar ela para passear e ela fica desconfiando de mim ????",False
"@user as vezes o crime compensa né",False
"eu odeio nao suporto aula deste homem <url>",False
"assim como uma árvore precisa de cuidado e tempo para crescer e dar frutos, nossas ações e escolhas também requerem dedicação e paciência. #planejamento #metas #sonhos <url>",False
"@user vc é muito novo vey",False
"@user oxe vc não é team damon?",False
"@user ta falando comigo e eu não sei?",False
"@user se fosse indireta ela n estaria bloqueada",False
"@user @user mas é justamente isso, tu ter um preço mais acessível pra quem quer ir de open bar. não pagar um salário mínimo, no fim das contas sai caro tanto tu pagando meio salário mo open ou tu indo de pista e pagando 15 reais em uma lata de cerveja brahma.",False
"@user boa tarde pessoal ??????????????????",False
"nct ta que posta no insta",False
"@user possível",False
"@user conta pra mim kkkk",False
"@user @user conversa pra boi dormir. erraram.",False
"acordei bem pra ir ver minha amiga luana jogar hoje né",False
"aí chega o túlio baixa tal app eu tbm baixei e da hr kkkkkkkk",False
"entro no tt e me indentifico com tudo",False
