"text","is_toxic"
"vc me tira a paz, parece uma droga que eu não me livro mais..",False
"quem pensa que a distância  faz esquecer , esque que a saudade faz lembrar ...💭",False
"@user te amo lindo",False
"usar droga até ficar assim",True
"<RT> @user de: eu pra: eu  para de pesquisar preços das coisas que vc não tem dinheiro pra comprar inferno",False
"@user @user quebrou a cara kkkkk",False
"e quando o sol invade os olhos só pra te lembrar que o bom da vida nao tem preço, é hora de acordar",False
"<RT> @user mais alguém fica vendo isso flutuando no olho do nada ou sou só eu <url>",False
"Olhem isso🤤🔥  #SINDICATODOSDIVULGADORES  @user @user @user @user  @user @user  @user  @user  @user @user  @user @user   Apoio: @user <url>",False
"<RT> @user dou trabalhinho, mas tlgd é muita sorte de quem me tem",False
"<RT> @user só espero que esta noite renda",False
"A mulher que te ama estará ao seu lado não apenas nas horas boas, mas principalmente nas horas ruins. Valorize a mina que fecha contigo e que independente de tudo não te abandona 👩‍❤️‍💋‍👩❤️ <url>",False
"@user parabéns mlk",False
"to com mil planos quando chegar no brasil e to vendo que vou fazer varios nada 😂",False
"qual o maior periodo de tempo q vc ja ficou acordada? — talvez 23 horas ??? <url>",False
"“iphone é ruim”  mas no role:",False
"saiu foto do meu bebê vou surtar",False
"""Que as esperanças se renovem e que o amor seja a palavra final para todas as decisões. Que o perdão seja lei e que a paz alcance todos os corações. Que as dores terminem, que as aflições cessem, que o medo chegue ao fim. Que nós tenhamos coragem para enfrentar toda situação.""",False
"de nada broooo",False
"<RT> @user mais é exatamente quando a gente está cansado,o coração distrai então a sorte vem 💭",False
"<RT> @user agr to na onda do vejo td e falo nada..",False
"Tem relacionamento que parece a propaganda da Jequiti Nem dá pra perceber, mas sempre que você pisca, esta diante dos teus olhos  #Sextou #SextaEliteDoSdv",False
"@user @user @user @user @user Isso é para rir?  Estás na praia com a tua namorada e apanhas 1 gajo a tirar fotos,que fazes:  1-Perguntas se é por perversão ou por motivos artísticos. 2-Criticas o seu comportamento imoral. 3-Metes a viola no saco e fazes de conta que não viste.",False
"se der o mínimo que tem e que seja de coração, pode ter certeza que será muito para quem está recebendo!!! <url>",False
"quando eu comprar um desses eu vou ficar nojenta",False
"@user @user @user não kkkk tô só mostrando que sao três falando da volta 😓😓😓",False
"tenho o melhor grupo de amigas 💞 <url>",False
"@user trabalhando nessa intenção prima",False
"4 minutos p power hour acabar da tempo de clica no link e vota mais uma vez vamo vamo",False
"@user kkklllkkk pior época melhor época",False
"minha blusa transparente ta na casa da minha irmã desde o carnaval passado e eu achando que tinha perdido kkk",False
"16x13 estou sem palavras",False
"gente a nova temporada de ahs parece tá incrível  <url>",False
"@user @user vamos bater aquele papo legal uns tapinhas tá ferrado",False
"pensando aqui q me formo no final do ano q vem e não vou ter mais direito a passe escolar   ai ai",False
"privilegiado é quem tem uma família q te ajuda",False
"mais um exonerado por discordar do presidente",False
"gente na boa olha como bitw é legal hypem pra eu voltar a escrever vlw flw",False
"alguém conversa comigo por favor? estou precisando falar com alguém <url>",False
"<RT> @user tu não és gorda <url>",False
"@user @user na verdade é muito pior, é psol!",True
"eu paro p pensar em como vai ser depois que eu terminar a faculdade e bate um desespero por medo do futuro..",False
"@user claro que queixo, o combinado era entrar hj e não na segunda né deals são deals",False
"@user estamos com o senhor!!!  obrigado e continue assim 😎👉👉🇧🇷",False
"@user araraquara urss",False
"A ofensiva contra a Lava Jato foi intensificada, com a volta do STF ao trabalho e a adesão da Band, que se une a 90% da imprensa. Moro terá de usar tida sua capacidade de estrategista.",False
"prr, todo dia uma dor diferente, vai se fuder",True
"opá linda tens que rapar o cabelo urgente, queres fazer isso há mt tempo portanto avança, depois deixas crescer a… — Omg thank you!! Se rapar há de ser na primavera para o couro cabeludo se habituar ao sol antes do verão (mesmo us… <url>",False
"@user só ligar para 0118 999 881 999 119 7253.",False
"@user é um sinal pra vc parar de ouvir música de anime",False
"@user @user se você quiser, posso passar por essa vergonha sem problema nenhum.",False
"oiii vi ontem que vcs venderam um capinha do bt21 pra uma menina, vende outros produtos deles tb? tipo as almofad… — Olá! Vendemos tudo! <url>",False
"esse video é simplesmente tudo na minha vida",False
"@user ainda escreveu tudo errado",False
"“Um governo que valoriza a família. Pra quem tem qualquer dúvida vamos ler o 3º parágrafo do art. 226 da constituição para saber o que é família. Quando alguém mudar a constituição aí eu falo das outras famílias”  ELE NÃO CANSA DE ATACAR A UNIÃO HOMOAFETIVA, FILHO DA PUTA <url>",True
"Detalhe, sem meus documentos eu não ia ter como ir embora pra casa, e sem o dinheiro, eu não ia ter como pagar a conta do hotel, ou seja, eu tava muito fodido kkkkk",True
"AJUDE PELO MENOS COM <RT>  a Luna tem microcefalia e paralisia cerebral, precisa de remédios, sua família passa muita dificuldade  o pai @user veio me pedir ajuda, eu verifiquei que é real, quem puder ajude    vaquinha <url>  mais info <url> <url>",False
"@user é pq a torcida das @user tem que arrumar alguma coisa pra criticar, como não tem nada ficam falando disso",False
"@user demori, vocês precisam aguentar o tranco agora =/ vão querer esculachar com o momentum do trabalho de vcs. força...",False
"quando fores bem sucedido, os preguiçosos vão dizer que tiveste sorte, don’t listen to them",False
"O primeiro dia de #LollaChicago foi mais ou menos assim. E de pensar que eles ainda tem três dias de festival pra curtir. Como fica a nossa ansiedade? <url>",False
"<RT> @user se eu pudesse iria todo dia p ver o pôr do sol <url>",False
"@user ne isso.. nojo desse tipinho de gente!",True
"R$1 Bilhão para o Minha Casa Minha Vida! Isso gerou 40 mil novos empregos diretos.  O <url> Pres @user trabalhando para os mais necessitados. <url>",False
"pegar esse fut rs😁😁",False
"sempre me boto pra baixo por causa de aparência e tal. Mas cara, eu sou legal pra caralho, ajudo todo mundo e smp tento deixar geral feliz msm que eu fique triste, evito varias brigas desnecessárias, perdoou todo mundo que vacila cmg, eu posso ser feia, mas sou maneira. <url>",False
"esse final de semana não quero sair pra lugar nenhum, vou ficar em casa 😴",False
"@user +120 ama comida japonesa  +20 tem piercing  +80 mora em condomínio  +10 tem iPhone +50 tem tatuagem   +30 fala mais de 2 idiomas  +15 mais de 18 anos  tenho piercing, tenho iphone e falo mais de 2 idiomas &lt;3",False
"<RT> @user então é isso. o autoritarismo nem é mais disfarçado. fim.",False
"<RT> @user este ano só dá verde 💚 <url>",False
"@user pode deixa ❤",False
"@user aqui ele não tem vez",False
"@user fofoqueira",True
"- quero ver quem é que barra o rebolado dessa novinha, quando começa a dançar, todo mundo para pra babar e aprender",False
"lembrando que 84 anos atrás mandava letra da celine dion pro meu 1°namoradinho kkkkk",False
"já que dessa vez não vou poder comprar, vou contribuir com a divulgação xd",False
"pode fumar a vontade oq mata é o microplastico",False
"@user eu kirido",False
"queria saber cantar todas as músicas inglês que eu tenho no celular! c h a t e a d a 🥺",False
"@user calma, ""negro""????",True
"infelizmente kkkkk",False
"Poxa vida, Brasil tomando ace e Suelen nem está em quadra. Mas me prometeram q Léia já tinha carimbado o passaporte pra Tokio depois da vitória contra a poderosa seleção do Camarões",False
"<RT> @user mulher sabe o que se passa na mente de outra mulher... se eu bater neurose meu amor, não é atoa, algo tem!!!",False
"<RT> @user tempo de bater cabeça com bobeira já passou, hoje em dia eu quero é paz...🙏",False
"<RT> @user eu gosto de passar vergonha uhuhl!! 🤮🤮🤮🤮 <url>",False
"cena do crime, a química, dois loucos",False
"@user eu to ouvindo mas na minha perspectiva nenhum dos teus argumentos pra simplesmente se afastar de mim pra prevenir algo não fazem sentido",False
"@user pelo contrário amigo, muita gente rn parabenizando vcs, bela contratação!!",False
"@user hoje eu vo ver meu amigo tocar mas vamo sair tomar umas beras pufavo",False
"<RT> @user só discorde em voz alta se vc for de recife para q eu possa ouvir o sotaque delicoso enquanto vc discorda <url>",False
"@user tristeza kkk um bairro aqui de poa   não me toque  kkk",False
"@user faltou o ponto no final pra esse ser um comentário seu",False
"@user @user @user Não só teve, o encontro com o povo baiano, como foi apoteótico...Show ! O Presidente é um cara retado...👉😎🇧🇷💛💚💙",False
"@user @user tadinha, não quero deixar a gaby sozinha com o isaías",False
"@user @user @user Não tem que prender ninguém mais tem a obrigação de impedir que as leis absurdas, fraudes processuais, falcatruas e toda espécie de coisa estranha a constituição que foi e está sendo feito seja denunciada e combatida coisa que não estao fazendo",False
"sexta com folga, melhor forma de começar um final de semana",False
"Que mundo é esse onde estamos que, de repente, vemos alguém falando, em outras palavras, ""nazismo até que valeu a pena""? Mas que merda!",True
"@user @user @user @user e minha opinião é que eles fazem festa em premiação rs surtou pq? hm",False
"@user o tiroteio foi meu alarme pra ir pra casa kkkk",True
"#STFVergonhaNacional  COMPARTILHEM...DIVULGUEM. LEI ANTI CRIMES JÁ. LAVA TOGA JÁ. REFORMA TRIBUTÁRIA JÁ.  CHEGA DE CORRUPÇÃO. CHEGA DE ROUBALHEIRAS.  FORA TOFFOLI FORA GILMAR MENDES FORA ALEXANDRE DE MORAES FORA LEWANDOWSKI FORA MARCO AURÉLIO FORA CELSO DE MELLO FORA ROSA WEBER <url>",False
"@user fonte: vozes na minha cabeça",False
"<RT> @user que eu saiba, ninguém <url>",False
"@user vira o disco deputado, fale sobre algo útil pra o país em vez de só criticar o governo, ngm aguenta mais esse mimimi de vcs",True
"cara você é linda, teu corpo e lindo, teu cabelo e lindo tudo em tu e lindooo😍😍😍😍😍😍😍😍 — ain gentee😍 <url>",False
"conversando com meu amigo gringo tm",False
"trabalhar com dor é igual namorar sem amor não    dá certo",False
"faça tudo o que puder, lute! seja humilde, conquiste o mundo!",False
"@user eles falando de lucas a aranha sabd <url>",False
"@user exatamente",False
"<RT> @user olhaaa quem apareceu! que lindo!  paulinha na fab <url>",False
"<RT> @user autoras, ajudem aqui por favor!  vocês preferem escrever/postar no wattpad ou no social e por quê?",False
"A pessoa obesa se aceitar esteticamente e estar ok em não estar dentro de um “padrão” é normal e é o q deve ser buscado, mas se aceitar não significa que ela seja saudável",False
"@user  não preciso dizer mais nada bjbj kkkkkkk",False
"dominique me dando idéia de fazer depilação na cera, será que dói muito? kk🤔",False
"<RT> @user nosso sentimento dia 10 no chp, já tô vendo que vou chorar horrores kkkk",False
"só queria não pensar em muita coisa...",False
"<RT> @user flyer da resenha do dopa ficou nojento 🤮",True
"@user mano eu pensei demais nisso vamo? aaaaaa",False
"@user você pode substituir desculpa por obrigada.",False
"para existir amor tem que ser sincero ter que ter empatia tem que ter responsabilidade tem que ser uma linha tênue   tem que ter dois querendo tem que ser na mesma intensidade tem que ser recíproco tem que ter harmonia  tem que ter paz tem que se amar em primeiro lugar",False
"@user grande professore 🤗💪",False
"doida p pegar uma praia de novo",False
"Teremos dois duelos brasileiros nas quartas de final da MAIOR COMPETIÇÃO DE CLUBES DO MUNDO!! LIBERTADORES:   🇦🇷 RIVER PLATE  X 🇵🇾 CERRO PORTEÑO   🇪🇨 LDU x 🇦🇷 BOCA JUNIORS  🇧🇷 PALMEIRAS x 🇧🇷 GRÊMIO   🇧🇷 FLAMENGO x 🇧🇷INTERNACIONAL <url>",False
"@user @user As previsões de vcs estão iguais aos institutos de pesquisa que contratam. O povo que tem um mínimo de noção política, sabe que, se Jair Bolsonaro não é o melhor para o Brasil, Ciro, Haddad e Marina são menos ainda. Aprendam a perder, #FicaaDica",False
"@user acho a maior idiotice... eu gosto de narração, de ver a discrição dos acontecimentos, das situações, das emoções das personagens, não ficar vendo print de conversa de wpp. que merda de literatura",True
"meu como é difícil achar decoração para festa, tudo que eu gosto não tem mais agenda 🤦🏼‍♀️",False
"@user e uma touca pra não cair cabelo na cena do crime",True
"não conhecia o trabalho dele, amei",False
"@user bom apetite amigo 😉",False
"<RT> @user trezentos e oitenta e dois #mpn #tazercraft",False
"@user horrível!",True
"vou comprar fp kkkkkkkk fodasi",True
"@user no dia que minha filha completa 2 mês",False
"odeio gente desse tipo cr, n consigo olhar na cr dela",True
"vc n vale nada mas sou apxnd por você snrz — calúnia isso aí <url>",False
"@user @user faço das suas a minhas palavras! volta o twitter o raiz!",False
"@user engraçado que milo tem 44 acho e o pattinson uns 30! <url>",False
"Julgamos por todos, por ser a maior e melhor torcida do Brasil, tirando-a uns torcedores tóxicos que acabam com a reputação do time <url>",False
"Atenção... Vc pode gritar   LULA LIVRE!   E achar que ele não é inocente. Pois o que se vê através do que foi descoberto é uma terrível armação para condená-lo.   Continua... <url>",False
"<RT> @user mano a moça que trabalha lá em casa kkkkkkkkkkkkkkkkkkkkkkkk <url>",False
"gente sabem algum app pra fazer figurinhas pra iphone???",False
"Primeiro samba que o @user venceu na Portela, algo que seu pai buscou durante anos.  E essa final foi emocionante. O outro favorito tinha ""só"" o Mestre Monarco!!!!!!!!!",False
"quem quiser entrar no grupo da resenha manda o contato na dm, vamo lançar ainda hoje!!!!!!!!",False
"@user isso é porque nunca comeste um sundae de chocolate como deve ser",False
"logo mais vai rolar o fut",False
"<RT> @user @user eu preciso sentir o que eh amar alguem assim na moral que lindos",False
"como é que faz, como é que faz quando o amante quer ser algo mais... 🎼🎤",False
"<RT> @user eu só sei lá... me sinto deslocada em qualquer lugar que vou/estou",False
"podia não kk",False
"começamos a assistir pica - pau com o andré e infelizmente a gnt teve q parar pra aula , mais foi muito massa kkkkk todo mundo concentrado",False
"Eliminou cinco pessoas no paredão, indicou duas pessoas que saíram, ganhou cinco provas, eu chamo de campeã por merecimento e vocês?  PAULINHA NA FAB",False
"@user Égua, paidegua, tu é leso e, te doido é, deixa de pavulagi, arredai, te arreda, axí credo, bora logo, borimbora, da teus pulos, Di Rocha, eras de ti, egua naooo! Eu choro, ei fulano espia!  Belém do Pará",True
"hoje eu vou estar beeem menininha conceitual",False
"<RT> @user quando éramos crianças, chorávamos bem alto para chamar a atenção. hoje, choramos bem baixinho para não ter que explicar…",False
"@user eu n sou mt boa com isso masss; fala pra ela o quão importante ela eh, que vc ama ela, q vc se importa mt",False
"Qualquer diretor de instituições públicas: a  Bolsonaro: exonera por não estar alinhado com os interesses do governo. Vamos colocar um militar como substituto.",False
"De dia 'lutava contra a corrupção"". De noite perseguia adversários com a ajudinha da 'justiça'. Afastamento é pouco, tem que ser é preso.  #DeltanNaCadeia  Após requisitar mensagens, STF articula afastamento de Deltan da Lava Jato <url>",True
"alguém me diz q grupo e esse q a sm qr enfiar o jongin e baek??",False
"acabei de ver uma matéria no jornal dizendo que agora as mulheres na arábia saudita têm o direito de viajarem sozinhas (sem o marido), trabalharem sem precisar da autorização do homem, etc... fiquei tão feliz e tão triste ao menos tempo que até chorei",False
"@user gosto tanto de comer 🤦🏼‍♀️ chega dar vontade de chorar 😥 mas preciso emagrecer 💪🏻",False
"14:55 #acidente_de_trânsito local: dom pedro ii, 0, #lages - colisão em via pública envolvendo carro x carro, feminino maior, dor cervical.",False
"minha paciência hoje foi da uma volta na casa do crlho. .. 😤",True
"Não tem como dar errado , sucesso a frente , população feliz , esquerda frustrada e sem discurso !! 50 anos pisando neles , dessa forma , eles não voltam mais , novas gerações bem educadas e sem militância política nas escolas !",False
"Galera eu publico uma webcomic com dinossauros no Insta!  Da uma passada lá, é moh daora!  <url>  ( twit pra deixar fixado no profile :3 ) <url>",False
"queria concordar nao, masssss é vdd kkkkkkkkkk",False
"💙 Vamos ajudar a irmandade a aumentar seus seguidores?💚  💛 Direita unida. Apoiando o governo por um país melhor para todos 👉🇧🇷💚  1. Vc me segue 2. Eu sigo vc 3. Deixe seu @user 4. SDV todos que ti seguirem 5. <RT> e curta  🔃<RT> 🔃 <RT>. Vamos interagir??  🇧🇷SE SINTA ESPECIAL HOJE",False
"Gastar mais de 5 paus todas as semanas para comprar cigarros 😍🔥👌🏾👌🏾👌🏾😌💯💯✅✅ Gastar 2 euros num cinzeiro portátil que dá para uma vida: 😖😣❌❌❌🆘⛔️ no way <url>",False
"cidade grande #mpn #nowunited",False
"justiça sueca ordena que a$ap rocky seja solto e aguarde resultado de veredito em liberdade <url>",False
"@user a maioria é, eu não sei pq o pessoal do anitwitter tem essa tara tão grande por p3, pra mim p4 é bem mais jogo.",False
"@user me fale mais sobre...",False
"o mundo olha pra mim e pensa: hm ta quietinha demais ne vou fuder vc",False
"asap rocky ser julgado por agredir um cara que agrediu uma mulher já mostra o mundo que estamos",False
"<RT> @user esqueci que não pode xingar <url>",False
"OPINIÃO: ""STF não pode usar superinquérito para pausar investigações e afastar Deltan"". | @user   <url> <url>",False
"<RT> @user agosto mes da visibilidade lesbica de dinheiro para uma lesbica pode ser essa aqui mesmo",False
"Plataforma aberta para toda a comunidade (não só da UFRGS!!!) Vem que tem curso do meu projeto sobre a política nacional de saúde LGBT e sobre educação pras relações étnico-raciais TA BOM?????????????",False
"todo mês vou postar una foto assim 😂😍 <url>",False
"@user @user @user Ué??? O cara disse que foi ele, e pelo o que vc disse, basta falar que é verdade e vc acredita. Ou nesse caso não é assim?",False
"caso vs não saibam!",False
"não tive pai herói, tive a força de dona ana",False
"<RT> @user só nessa foto tem três jeniffer 😂😂😂🤦🏽‍♀️   maraca com as amigas que eu gosto❤️❤️ <url>",False
"@user pelo menos comeu. eu até agora nada de nada",False
"se eu ganhar raspo minha cabeça  <url> #sorteiochipart",False
"<RT> @user será que eu sou importante pra alguém",False
"onde vc estaria se fizesse tudo q tem vontade de fazer ?  eu: preso 😂😂",False
"amor é quando vc olha na tua namorada e ja ficas tezo ❤",False
"ninguém te valoriza até você colocar uma foto com outra pessoa",False
"Merendeiras da rede municipal de ensino de Mafra receberam formação em Boas Práticas de Manipulação de Alimentos 🍌🍞🍛🥬🍪🥑🍰🥤🍳🍇  Acesse: (link: <url> <url> <url>",False
"e essa vontade de ir que não passa!!!! 😖",False
"@user eu nunca fiz nada pelo RPG nacional viado tem q ser vocês os cara da dragão brasil não eu (o azecos não da, 80 anos é foda ficar viajando de avião)",True
"gabriel é o homem mais lindo que eu já vi na minha vida",False
"atualmente apenas uma pessoa sabe de 90% das coisas da minha vida. é uma confiança mutua espero q dure pra um crl.",False
"meu quarto tá arrumadíssimo, n parece nem meu quarto ❤️❤️🥺",False
"la casa de papél vicia mesmo rs",False
"10k nessa fancam até amanhã, eu tenho fé <url>",False
"@user amiga, quer saber, quero não kkkkkkkkkkk eu tinha até falado com c no whats  mas eu tenho que arrumar a casa, tem boi nao",False
"@user em casa, mainha q corta pra mim",False
"nunca fui, quero ir pra tirar foto apenas rs",False
"<RT> @user é muito ruim ter gente conhecida no tt, tu n pode reclamar de nada pq vai chegar no ouvido da sua familia",False
"meu deus. a minha escola vai estar muito grande. segundo meu pai, tem uma funcionária que falou que vai ter muitos funcionários novos, e para eles decorarem tudo vai ser muito difícil!",False
"<RT> @user @user onde é que estão os teus pais wtf",True
"@user @user NA A FAZENDA 11 É UMA ÓTIMA PARTICIPANTE, JÁ MOSTROU QUE NÃO VAI PRA REALITY SHOW PRA DORMIR. BASTANTE POLÊMICA MERECE ESTAR NO ELENCO DESSE ANO! @user @user #VemAíAfazenda #BruxinhaNaFazenda <url>",False
"@user parabéns ótima palestra.",False
"@user vc não é tão jovem mais quanto pensa",False
"Então pq chama a mina de interesseira? Se não conhece não fala oq não sabe, porra. Isso deve ser medo né kkkkkkkk — KKKKKKKKKKKKKKK MAS É MESMOOOOOO <url>",True
"@user sim, amiga! fiz antropologia visual com a Carla Delgado. Não tenho mais a bibliografia dos textos que ela passou em aula, mas acho que se você mandar um e-mail pra ela ela te manda suave, pra vc dar uma olhada etc. mas só vai! Quero ver depois ❤️",False
"Sexta feira pra min nunca será um dia feliz e animado pra min pois hoje faz 4 semana que vc se foi a saudade é grande vc estar toda hora em meus pensamento dificil ainda estar sendo pra aceitar que eu pedir vc meu coração  estar em pedaços porque vc não estar mais aqui😭💔😭💔💔",False
"rafael luca nasceu! o filho do rafinha 👏🏻👏🏻👏🏻 parabens, papai <url>",False
"@user Era aula de ciências, a minha preferida, com meu professor preferido, o Nelson E o Ricardo, meu coleguinha, na hora que eu tava fazendo a atividade, muito concentrada, começou a fazer uns carinhos na minha mão (que obviamente eu não curti, já que estava muito concentrada) +",False
"mood sextouu, até uma formiga me faz chora no dia de hoje",False
"eu mando mensagem fofa pros outros e depois fico com nojo de mim mesma kkkkkk",False
"sdd de passar raiva vou joga um lolzin🤔",False
"sei que tudo nessa vida com certeza passa, mais eu não vou deixa a vontade que eu tenho passar...😌",False
"@user amiga nn to conseguindo... me manda uma mensagem pls 🙏",False
"@user jamais. aí acaba o país.",False
"<RT> @user morreu antes de nascer <url>",True
"@user @user só resta o kkkkkkkkkkkkkkkkkkkk",False
"@user eu não consigo imaginar vc fazendo essas coisas por favor não faça isso cmg",False
"<RT> @user não vejo a hora de tudo da certo na minha vida é cala a boca de muitos ✌😎",False
"<RT> @user paga de apaixonada no wpp e no tt é a brabona kkkkkkkkkkkkkkkk🤮",True
"lembrando de quando eu usava calça rasgada na parte de trás da coxa com meia arrastão por baixo",False
"mnr tem como comprar o telefone e pegar no mesmo dia, ja quero",False
"@user kkkkkkkkk pode ser o sr wladimir de araraquara (que fica perto de moscou). vou aguardar.",False
"tô amassando esse baião de dois com os amigos que eu gosto",False
"e do nada eu posso mal e aqui estou eu tomando soro",False
"odeio ficar com vontade de comer/beber coisas que eu não gosto, porque aí eu tomo e fico reclamando por 3 horas seguidas",False
"@user “nunca recebi bolsa..” ele quis dizer o que ? que é indigno receber bolsa ? eu só tenho pena das crianças ..",False
"eu começo o dia ouvindo outros tipos de música aí no final eu sempre to no pagode kkkm",False
"@user nada mais me surpreende nessa justiça",False
"@user ah, então não sei não kkk",False
"@user e eu pensei agora vou morrer sem eu querer",False
"<RT> @user nao liga pra esse pessoal q tá falando pra vcs apagarem, eu gosto de ver vcs passando vergonha <url>",True
"@user operação marreco?",False
"<RT> @user vôlei feminino😍 pra cima brasil💚💛",False
"oq esse povo tem contra shitpost vei eh a melhor coisa da internet",False
"@user kkkk só lembrei do celso portiolli... 😆",False
"aí q nojo desses tipo de pessoa",True
"jogar tft c o pradin é pedir p passar raiva, cagado dms",False
"não importa o que aconteça eu sempre sou a errada da história",False
"@user Ontem passei umas Corona no VA. Mano, quando for passar uma comprinha, a primeira coisa que você passa é a cerveja, depois passa o resto. No final, quando pedirem pra inserir o cartão, você insere sem deixar a pessoa ver que é VA, ela vai selecionar o cartão e nem vai reparar...",False
"@user @user Então quer dizer que o Bolsonaro não é bem vindo à Bahia, bem vindo mesmo é o Governador, a população sabe o que tem. <url>",False
"@user foi oq eu disse só que mais simplificado, pra que namorar se for pra trair ?",False
"<RT> @user ⚛ a verdade é  heroína! ela sempre vence, porém, o problema são os estragos antes da vitória . <url>",False
"só não é a pior porque existe a sensação de abrir o app do banco e ver a conta com exatamente 0,73 r$. sdds salário",False
"essa é a única promessa que não esqueço. não me orgulho disso, mas não pretendo mudar.",False
"@user @user @user cara lançou na tua frente",False
"nunca consegui chegar no front numa festa mas acho que a primeira vez to guardando p bolghar",False
"@user mais que certo jovem kk",False
"mudança é um inferno, arrumo arrumo e sempre falta algo p colocar no lugar",False
"@user @user método photoshop de mudar a cor da camisa sem mudar a camisa",False
"@user @user @user Greenwald é odiado pelos americanos patriotas.5 motivos 1-Defendeu Saddam 2-Acusou Obama de matar muslims inocentes 3-Defendeu o Operador da ALQaeda Awaki 4-Afirmou que quem usa a palavra”Terrorista” é racista 5-Vazou informações confidenciais  <url>",False
"Equilíbrio nas formas  . . . . . . . #cobrire #pergolado #pergola #pergolados #pergolas #pergoladodemadeira   Publicamos somente fotos autorais... preferimos contar a nossa história, não a dos outros. . Foto by @user <url>",False
"demora meio ano pra responder ai dps quer que eu responda rápido",False
"<RT> @user ouça gui gold - os amigo (prod: david gomes) de gui gold no #soundcloud <url>",False
"faltou nomes nessa lista kkkkkkk",False
"e ele não tá errado. suju reis da onda hallyu, fizeram e continuam fazendo muito pelo kpop. é muito fácil agora pros stans de grupo da terceira geração ficarem desmerecendo os que vieram antes, não querem reconhecer que o fav de vocês só é o que é por causa de quem veio antes. <url>",False
"desse jeito eu não vou fazer nada",False
"<RT> @user pau que nasce torto nunca se endireita <url>",True
"<RT> @user minha relação de amizade é a base de amor com pequenas doses de raiva kkkkkkkkkk eu odeio meus amigos",True
"torcendo pra bateria do fone aguentar até o final do dia 😭😭",False
"50 milhões na minha conta e o resto eu corria atrás, simples.",False
"provavelmente os simpsons ksks",False
"scrr kkkkkkkk melhor video que já vi na vida",False
"<RT> @user aqui reside a verdade absoluta. se quiser discordar, discorde aí na tua casa... <url>",True
"@user #correverdevaldo que a pf tá na porta 😂🇧🇷👍🏽",False
"@user kkkkkkkkkkkkk idêntico mano",False
"Samuel pega no meu pé até hj e eu nem to mais no vôlei e ele tbm nem treina mais o volei fem da humanas mas ele n pode ver uma oportunidade de pegar no meu q vai igual o Túlio",False
"dia internacional da cerva vamos comemorar amigos",False
"por favorzinho não levem o fato do jimin ter ficado com o papel da camila como esteriótipo pelo amor gente, eu já fiz Locks da pequena sereia com as duas versões do jimin sendo a ariel e do jungkook sendo também então sem preconceito nesse projeto, achei que combinaria  e fiz ok?",False
"@user n quero ver na minha frente isso hj kkkkkkkkk",False
"lá no céu tem um amigo meu ta tranquilo, ele tá com deus😔💔",False
"@user indo p onde",True
"a sm quer tirar a empresa da beira do abismo explorando mais ainda os seus grupos, primeiro de tudo não devemos jogar hate em cima de grupo nenhum e sim reclamar em cima da empresa que é uma merda e nem sabe administrar direito os grupos  #SM_보이그룹론칭_취소해",True
"@user o bom é que esse tweet é universal, vale pra todos. concordo com vc tiago!",False
"<RT> @user “a justiça não é cega. ela é paga para não ver.” autor desconhecido. #stfvergonhanacional <url>",False
"mas seu cabelo e lindo de verdade — obrigada de verdade!! <url>",False
"feliz aniversário meu amorrrrrrrr 🎂🎉 @user",False
"mas quebrar um ovo é a coisa mais fácil do mundo meu pai",False
"<RT> @user ""nenhuma arvore pode crescer até o céu sem que suas raízes desçam até o inferno.""",False
"mais uma pra conta rsrs... 💉✍🏼😂",False
"nem conto as vezes que fui assediada em uber",True
"um stf que tem lado? #stfvergonhanacional <url>",False
"@user kkkkkkkkkkkk foda irmã, imagina",False
"@user acho q eh 95.2 n sei eh dps da interativa e ta passando thunder da imagine dragons",False
"minha orelha chora por um piercing novo",False
"<RT> @user parabéns @user agora td vez q escuto techno prank lembro de vc",False
"daniel tá me ignorando no insta e postando foto no status do whats",False
"@user não te culpo por pensar assim vc é esquedista",True
"@user @user @user @user Entendi, pois é, ele geralmente notifica uma nova atualização, mas como pessoa comentou que o tamanho da Demo aumento, pensei que poderia ter ocorrido de forma que não notificasse.",False
"<RT> @user essa mania de fazer planos com dinheiro que não existe tem que acabar você quando dá conta que não tem dinheiro até fica…",False
"t amo filho 💖💖💖🐢 <url>",False
"E então com #20weeks o palpite de alguns se concretizou,  descobrimos o sexo &lt;o/   Estamos aguardando um *menino* 💙🙏🎯  Que Graças à Deus, está ótimo!   #dad #boy #baby #geracaoZ em Itapevi <url>",False
"<RT> @user @user fica fazendo carinho no meu cabelo 🥰",False
"@user Vamos deixar outra dúvida razoável! . O @user não pediu nada pra mim! Você ajudou na vaquinha do Zé de Abreu? Então cada um com o seu !",True
"Geeente me ajuda!!! Retweet isso por favor só pra ter  um alcance  Se quiserem compartilhar no Facebook o link <url> <url>",False
"depois q eu quase morri no hospital eu dou muito valor nisso",False
"o trailer de 13rw tá do caralho, pq não tem nng falando disso????????????",False
"<RT> @user absolutamente ninguém é capaz de me convencer de que isso é feio <url>",True
"3 lições para a vida:   1. Se ame, se valorize, se não fizer isso ninguém vai te valorizar; 2. Seja honesto contigo mesmo, é necessário aceitar as mudanças que a vida traz; 3. Seja grato até pelos momentos ruins, afinal são eles que te fazem mais forte;",False
"@user se faltar uma já não é a mesma coisa",False
"@user muito legal sua reflexão",False
"sextouuu em casa",False
